,ClientIP,ClientRequestHost,ClientRequestMethod,ClientRequestURI,EdgeStartTimestamp,ZoneName,ClientASN,ClientCountry,ClientDeviceType,ClientSrcPort,ClientRequestBytes,ClientRequestPath,ClientRequestReferer,ClientRequestScheme,ClientRequestUserAgent
16880,171.76.104.123,porter.biz,POST,/war,2024-11-14 01:35:56+00:00,infinitepay.io,396982,in,desktop,3406,6301,/war,http://www.hernandez.com/,https,Opera/9.77.(X11; Linux x86_64; lo-LA) Presto/2.9.177 Version/11.00
16881,166.9.241.50,porter.biz,POST,/war,2024-11-14 18:11:19+00:00,infinitepay.io,263130,in,mobile,41824,3817,/war,https://www.cook.org/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; eu-FR) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.20.4"
16882,207.173.66.140,porter.biz,POST,/war,2024-11-14 15:47:14+00:00,infinitepay.io,262673,in,mobile,1269,3819,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; eu-FR) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.20.4"
16883,c24:4e2a:69e8:a3a7:e23d:a996:4d83:d663,porter.biz,POST,/war,2024-11-14 20:22:07+00:00,infinitepay.io,262769,in,mobile,58632,3856,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; eu-FR) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.20.4"
16884,215.53.223.115,porter.biz,POST,/war,2024-11-14 12:04:46+00:00,infinitepay.io,271324,in,mobile,3893,3844,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; eu-FR) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.20.4"
16885,9167:e415:1d90:ab29:f8a9:1079:4403:acb0,porter.biz,POST,/war,2024-11-14 19:21:30+00:00,infinitepay.io,18881,in,desktop,53562,5163,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16886,192.14.248.243,porter.biz,POST,/war,2024-11-14 10:39:44+00:00,infinitepay.io,263941,in,desktop,54062,5101,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16887,b8b3:14ef:c32c:c448:e592:5833:115a:9ced,porter.biz,POST,/war,2024-11-14 15:37:25+00:00,infinitepay.io,18881,in,desktop,60552,5207,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16888,e307:3236:ac3a:1bbb:bf3b:6a8b:25b5:9e61,porter.biz,POST,/war,2024-11-14 14:43:26+00:00,infinitepay.io,262673,in,desktop,48558,5107,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16889,65.180.14.70,porter.biz,POST,/war,2024-11-14 22:34:50+00:00,infinitepay.io,262343,in,desktop,35268,5205,/cgi-bin/test-cgi,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16890,84.82.20.17,porter.biz,POST,/war,2024-11-14 13:13:39+00:00,infinitepay.io,28573,in,desktop,5726,5101,/war,http://www.hernandez.com/,https,Mozilla/5.0 (Android 4.3; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0
16891,a333:3e8d:8c19:6182:4760:2f2d:88ba:e7b0,porter.biz,POST,/war,2024-11-14 11:48:17+00:00,infinitepay.io,27699,in,desktop,53258,5244,/settings,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16892,144.106.221.216,porter.biz,POST,/war,2024-11-14 19:44:19+00:00,infinitepay.io,265268,in,desktop,42400,5076,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; fur-IT) AppleWebKit/531.7.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.7.4"
16893,58.240.106.193,porter.biz,POST,/war,2024-11-14 20:59:33+00:00,infinitepay.io,28267,in,desktop,11754,5080,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16894,216.122.71.101,porter.biz,POST,/war,2024-11-14 17:23:24+00:00,infinitepay.io,262820,in,desktop,36896,5210,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16895,2e8c:c748:3edf:b9ee:697a:1e5a:bd33:7f28,porter.biz,POST,/war,2024-11-14 20:15:45+00:00,infinitepay.io,8167,in,desktop,53723,5272,/war,http://www.hernandez.com/,https,Mozilla/5.0 (Android 4.3; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0
16896,e5dc:5436:20d:4de0:3ca8:4e07:3b3c:ca8e,porter.biz,POST,/war,2024-11-14 14:50:38+00:00,infinitepay.io,22085,in,desktop,38088,5220,/contact,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16897,171.76.104.123,porter.biz,POST,/war,2024-11-14 15:12:11+00:00,infinitepay.io,396982,in,tablet,34973,8756,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/11.1s0358.0 Mobile/80S491 Safari/533.1"
16898,101.139.247.72,porter.biz,POST,/war,2024-11-12 21:11:04+00:00,infinitepay.io,263260,in,desktop,3050,5073,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16899,7ca:60ca:556:c17c:519b:7b85:5912:cdb2,porter.biz,POST,/war,2024-11-12 14:20:53+00:00,infinitepay.io,28573,in,desktop,43828,5141,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_3 rv:3.0; kw-GB) AppleWebKit/533.35.3 (KHTML, like Gecko) Version/4.0.4 Safari/533.35.3"
16900,171.76.104.123,porter.biz,POST,/war,2024-11-12 03:02:52+00:00,infinitepay.io,396982,in,desktop,35800,6678,/war,http://www.hernandez.com/,https,Opera/9.77.(X11; Linux x86_64; lo-LA) Presto/2.9.177 Version/11.00
16901,223.24.241.26,porter.biz,POST,/war,2024-11-12 11:07:21+00:00,infinitepay.io,266571,in,desktop,58542,5082,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16902,67.159.169.63,porter.biz,POST,/war,2024-11-12 22:08:05+00:00,infinitepay.io,262468,in,desktop,14044,5092,/war,http://www.hernandez.com/,https,Mozilla/5.0 (Android 4.3; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0
16903,10.228.210.2,porter.biz,POST,/war,2024-11-12 18:52:56+00:00,infinitepay.io,16735,in,desktop,40488,5118,/war,http://www.hernandez.com/,https,Mozilla/5.0 (Android 2.2.2; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0
16904,99.51.217.72,porter.biz,POST,/war,2024-11-12 20:11:00+00:00,infinitepay.io,28573,in,desktop,19320,5152,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16905,147.136.245.61,porter.biz,POST,/war,2024-11-12 19:53:28+00:00,infinitepay.io,264114,in,desktop,33818,5076,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16906,ec76:295d:3fcd:bcf:12b2:58dd:4e56:2aec,porter.biz,POST,/war,2024-11-12 23:34:23+00:00,infinitepay.io,267505,in,desktop,56460,5134,/war,http://hill-good.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16907,37.167.69.122,powell.info,POST,/war,2024-11-12 08:30:12+00:00,infinitepay.io,396982,in,desktop,1664,4463,/war,http://www.hernandez.com/,https,Opera/8.79.(X11; Linux i686; kw-GB) Presto/2.9.184 Version/12.00
16908,39.24.246.139,porter.biz,POST,/war,2024-11-12 11:38:30+00:00,infinitepay.io,262773,in,mobile,55222,3500,/war,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.1)
16909,218.170.156.10,porter.biz,POST,/war,2024-11-12 11:14:06+00:00,infinitepay.io,28573,in,desktop,49396,5073,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16910,171.76.104.123,porter.biz,POST,/war,2024-11-12 09:52:47+00:00,infinitepay.io,396982,in,tablet,3545,12474,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/11.1s0358.0 Mobile/80S491 Safari/533.1"
16911,bc81:2060:214e:d9dd:dde:63ee:170c:7ac1,porter.biz,POST,/war,2024-11-12 20:07:58+00:00,infinitepay.io,28126,in,desktop,59822,5058,/<marquee><img src=1 onerror=alert(1)></marquee>,http://www.hernandez.com/,https,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_6; rv:1.9.6.20) Gecko/6058-04-28 16:31:21.858475 Firefox/3.8
16912,135.179.185.146,porter.biz,POST,/war,2024-11-12 20:19:56+00:00,infinitepay.io,28590,in,desktop,56542,5013,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16913,eb1:e7a5:2d4:f279:567b:4913:26b5:947f,porter.biz,POST,/war,2024-11-12 16:48:45+00:00,infinitepay.io,28573,in,desktop,54200,5142,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16914,b987:407f:f670:8f3a:c42:603a:246f:2250,porter.biz,POST,/war,2024-11-12 01:14:40+00:00,infinitepay.io,266998,in,desktop,43506,5039,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16915,171.76.104.123,porter.biz,POST,/war,2024-11-12 14:05:46+00:00,infinitepay.io,396982,in,tablet,33324,10382,/dashboard,http://www.hernandez.com/,https,Mozilla/5.0 (Android 4.2; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0
16916,171.76.104.123,porter.biz,POST,/war,2024-11-12 23:05:09+00:00,infinitepay.io,396982,in,desktop,2348,6273,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 2_2_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/17.0.839.0 Mobile/92Q554 Safari/532.0"
16917,129.45.74.74,porter.biz,POST,/war,2024-11-12 18:02:20+00:00,infinitepay.io,8167,in,desktop,51420,5251,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16918,171.76.104.123,porter.biz,POST,/war,2024-11-12 21:59:28+00:00,infinitepay.io,396982,in,tablet,35210,13165,/war,http://www.hernandez.com/,https,Mozilla/5.0 (Android 4.2; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0
16919,5e6f:59d2:c27e:ac78:a5a2:5:452c:8f80,porter.biz,POST,/war,2024-11-12 21:08:23+00:00,infinitepay.io,28573,in,desktop,60232,5113,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16920,855c:1027:2547:246d:4e1f:285c:f041:a34,porter.biz,POST,/war,2024-11-12 15:30:48+00:00,infinitepay.io,14593,in,desktop,44162,5042,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16921,113.88.112.22,porter.biz,POST,/war,2024-11-12 20:01:28+00:00,infinitepay.io,268855,in,desktop,39448,5152,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16922,16.238.30.200,porter.biz,POST,/war,2024-11-09 12:10:08+00:00,infinitepay.io,262404,in,desktop,25159,5226,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16923,83.189.78.170,porter.biz,POST,/war,2024-11-09 16:30:09+00:00,infinitepay.io,27699,in,desktop,12154,5085,/war,http://www.hernandez.com/,https,Opera/8.92.(Windows NT 11.0; mg-MG) Presto/2.9.176 Version/12.00
16924,e1f2:57f4:88c0:db71:fd79:63a6:a8ab:64ce,porter.biz,POST,/war,2024-11-09 16:25:52+00:00,infinitepay.io,28210,in,desktop,57088,5034,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16925,1af9:df0c:b3c5:e8f4:7e36:53ad:ee43:4656,porter.biz,POST,/war,2024-11-09 16:00:18+00:00,infinitepay.io,28126,in,mobile,48826,3877,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; eu-FR) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.20.4"
16926,65.200.224.185,porter.biz,POST,/war,2024-11-09 23:07:28+00:00,infinitepay.io,262988,in,desktop,46468,5075,/war,http://www.hernandez.com/,https,Mozilla/5.0 (Windows NT 5.01; mhr-RU; rv:1.9.2.20) Gecko/9569-07-24 19:49:49.696045 Firefox/9.0
16927,171.76.104.123,porter.biz,POST,/war,2024-11-09 16:52:21+00:00,infinitepay.io,396982,in,desktop,3543,6507,/war,http://www.hernandez.com/,https,Opera/9.77.(X11; Linux x86_64; lo-LA) Presto/2.9.177 Version/11.00
16928,b3cd:8030:a8da:16ce:fda1:8d6d:774a:8d97,porter.biz,POST,/war,2024-11-09 00:06:58+00:00,infinitepay.io,27699,in,desktop,43240,5168,/api/v1/users?search=; DROP TABLE users;--,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16929,88.47.105.98,porter.biz,POST,/war,2024-11-09 15:26:51+00:00,infinitepay.io,26599,in,desktop,46020,5079,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16930,116.177.244.186,porter.biz,POST,/war,2024-11-09 21:45:25+00:00,infinitepay.io,264251,in,desktop,46124,5090,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16931,932d:f9b3:a28e:49e0:24d4:412:eced:55e4,porter.biz,POST,/war,2024-11-09 15:35:13+00:00,infinitepay.io,8167,in,desktop,40982,5140,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16932,90.43.126.129,porter.biz,POST,/war,2024-11-09 03:49:56+00:00,infinitepay.io,28233,in,mobile,59044,3850,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; eu-FR) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.20.4"
16933,171.76.104.123,porter.biz,POST,/war,2024-11-09 16:50:46+00:00,infinitepay.io,396982,in,desktop,3543,6371,/war,http://www.hernandez.com/,https,Opera/9.77.(X11; Linux x86_64; lo-LA) Presto/2.9.177 Version/11.00
16934,171.76.104.123,porter.biz,POST,/war,2024-11-09 14:12:39+00:00,infinitepay.io,396982,in,desktop,2110,6271,/war,http://www.hernandez.com/,https,Opera/9.77.(X11; Linux x86_64; lo-LA) Presto/2.9.177 Version/11.00
16935,162.138.181.185,porter.biz,POST,/war,2024-11-09 22:23:13+00:00,infinitepay.io,4230,in,desktop,34274,5118,/war,http://www.hernandez.com/,https,Mozilla/5.0 (Android 4.3; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0
16936,171.76.104.123,porter.biz,POST,/war,2024-11-09 20:50:56+00:00,infinitepay.io,396982,in,tablet,35285,9172,/dashboard,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/11.1s0358.0 Mobile/80S491 Safari/533.1"
16937,54.19.174.38,porter.biz,POST,/war,2024-11-09 19:33:33+00:00,infinitepay.io,28220,in,desktop,31416,5003,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16938,113.102.88.119,porter.biz,POST,/war,2024-11-09 22:10:18+00:00,infinitepay.io,268983,in,desktop,57572,5104,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16939,172.87.19.69,porter.biz,POST,/war,2024-11-09 19:34:48+00:00,infinitepay.io,264911,in,desktop,54654,5126,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16940,150.86.81.162,porter.biz,POST,/war,2024-11-09 15:20:24+00:00,infinitepay.io,61828,in,desktop,23189,5218,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16941,87.93.8.83,porter.biz,POST,/war,2024-11-09 07:11:11+00:00,infinitepay.io,270639,in,desktop,31602,5078,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16942,206.46.166.22,porter.biz,POST,/war,2024-11-09 12:06:54+00:00,infinitepay.io,263634,in,desktop,56079,5107,/products,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/58.0.835.0 Safari/532.1"
16943,171.76.104.123,porter.biz,POST,/war,2024-11-09 21:57:12+00:00,infinitepay.io,396982,in,tablet,1847,11360,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/11.1s0358.0 Mobile/80S491 Safari/533.1"
16944,9d0:8968:3e87:8524:775d:34b0:5350:93d2,porter.biz,POST,/war,2024-11-09 17:55:45+00:00,infinitepay.io,28573,in,desktop,42994,5208,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16945,ff73:cca6:fc2f:1047:210c:f1b6:4ad9:628c,porter.biz,POST,/war,2024-11-09 13:52:24+00:00,infinitepay.io,28573,in,desktop,46374,5109,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16946,28.135.94.250,porter.biz,POST,/war,2024-11-09 23:13:28+00:00,infinitepay.io,269419,in,mobile,44510,3877,/war,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.0)
16947,214.153.14.163,porter.biz,POST,/war,2024-11-09 17:40:51+00:00,infinitepay.io,28668,in,desktop,55824,5079,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16948,115b:2a7c:acc:71b7:2e8a:db19:984d:71df,porter.biz,POST,/war,2024-11-09 14:20:08+00:00,infinitepay.io,262493,in,desktop,48292,5092,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16949,10.228.210.2,porter.biz,POST,/war,2024-11-09 13:51:55+00:00,infinitepay.io,16735,in,desktop,47038,5188,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16950,171.76.104.123,porter.biz,POST,/war,2024-11-09 18:12:46+00:00,infinitepay.io,396982,in,desktop,35285,6992,/war,http://www.hernandez.com/,https,Opera/9.77.(X11; Linux x86_64; lo-LA) Presto/2.9.177 Version/11.00
16951,89.71.2.72,porter.biz,POST,/war,2024-11-09 14:26:51+00:00,infinitepay.io,263616,in,desktop,38498,5031,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16952,9ff6:4344:6cd1:692a:68e5:dfb6:315f:cda3,porter.biz,POST,/war,2024-11-09 16:46:10+00:00,infinitepay.io,26599,in,mobile,44776,3861,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; eu-FR) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.20.4"
16953,7991:5af3:3cc0:3114:78ff:2bcf:bee2:6a8e,porter.biz,POST,/war,2024-11-09 18:34:26+00:00,infinitepay.io,264280,in,desktop,41008,5147,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16954,128.55.179.2,porter.biz,POST,/war,2024-11-09 14:04:50+00:00,infinitepay.io,28146,in,desktop,27897,5104,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16955,122.247.14.88,porter.biz,POST,/war,2024-11-09 00:03:31+00:00,infinitepay.io,52758,in,desktop,40961,5109,/war,http://www.hernandez.com/,https,Mozilla/5.0 (Android 4.3; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0
16956,175.40.206.147,porter.biz,POST,/war,2024-11-09 14:22:54+00:00,infinitepay.io,61693,in,desktop,27346,5079,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16957,98.194.37.209,porter.biz,POST,/war,2024-11-09 01:42:17+00:00,infinitepay.io,53216,in,desktop,37668,5107,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16958,1867:3ac7:ff38:daa8:c86:7fc0:9820:fbf2,porter.biz,POST,/war,2024-11-09 17:31:14+00:00,infinitepay.io,7738,in,desktop,36770,5047,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16959,110.223.229.51,porter.biz,POST,/war,2024-11-09 19:26:18+00:00,infinitepay.io,263858,in,desktop,4593,5000,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:3.0; nb-NO) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4"
16960,216.83.20.114,porter.biz,POST,/war,2024-11-09 14:30:04+00:00,infinitepay.io,28198,in,mobile,5706,3860,/war,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; eu-FR) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.20.4"
